sex,race_cat,byear,dob,id,list1_17,list1_18,list1_19,list2_17,list2_18,list2_19,list3_17,list3_18,list3_19,list4_17,list4_18,list4_19
F,NONWHITE,2001,2001-07-21,308,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-03,309,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-01,310,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-01-03,311,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-15,312,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-08-12,313,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-10,314,0,0,0,1,0,0,0,0,0,1,0,0
F,NONWHITE,2002,2002-10-04,315,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2000,2000-07-29,316,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-30,317,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-04-05,318,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-18,319,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-11,320,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-14,321,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-04,322,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-12,28896,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-09-07,324,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-06-24,325,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-07-02,326,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2000,2000-06-09,327,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-20,328,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-11-09,329,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-12-09,330,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-09-26,331,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,2002,2002-12-29,332,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-23,333,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-16,334,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-03-07,335,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-08,336,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-11-04,337,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-12-21,28327,1,1,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-06,339,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-18,340,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-03-16,341,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-11-17,342,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-01-07,343,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-27,344,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-09-10,28145,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-20,346,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-03,347,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-08-22,348,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-03-20,349,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-08,350,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-20,351,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-12-13,352,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-13,353,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-11-24,354,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-12-03,355,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-10-18,356,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-10-23,357,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-27,358,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-03-23,359,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-03-21,360,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-07-14,361,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-05-29,362,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-05-19,363,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-01-03,364,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-03-15,365,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-22,28730,0,0,1,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-11-21,367,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-06-17,28805,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-24,369,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-07-10,370,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-08-09,371,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-11-15,372,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-03-18,373,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-17,374,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,2004,2004-08-21,375,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-07,376,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-12-11,377,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-28,378,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-02-17,379,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-07,28258,1,0,0,0,0,0,1,1,0,0,0,0
F,NONWHITE,2001,2001-10-20,381,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-03,382,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-07-25,383,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-03-28,384,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-06-14,385,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-04-03,386,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-01-06,387,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-03,29036,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-01-26,389,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-12-01,390,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-12,391,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-22,392,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-28,393,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-07-09,394,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-24,395,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-04-25,396,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-05,397,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-07-17,398,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-18,399,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-11-19,400,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-07-27,401,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-18,402,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-24,403,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-07-29,404,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-01-06,405,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-08-26,406,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-03-18,407,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-11-04,408,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-06,409,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-02-08,410,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-02-19,411,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-07,412,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-03,413,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-08-19,414,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-12-16,415,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-03-02,416,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-11,417,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-12-04,418,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-05-10,419,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-22,420,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-04-04,421,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-01-22,422,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-07-10,423,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-12-11,424,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-28,425,1,0,0,1,0,0,1,0,0,1,0,0
F,NONWHITE,1999,1999-02-28,28376,0,0,1,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-11-10,427,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-03-01,428,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-06,429,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-28,28537,1,0,0,1,0,1,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-26,431,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-15,432,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-15,433,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-12-13,434,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-01-04,435,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-11-28,436,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-10-05,437,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-22,438,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-08-05,439,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-16,28942,0,0,1,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-06-26,441,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-10-04,28252,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-08-11,443,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-30,444,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-08-29,445,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-04-22,446,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,2003,2003-09-20,28768,1,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-29,448,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-23,449,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-03,450,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-10-27,451,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-15,452,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-24,453,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-01-03,454,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-10-02,455,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-10-23,456,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-02-09,457,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-08,458,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-02,459,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-19,460,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-04-07,461,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-17,462,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-09-20,463,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-12-13,464,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-21,465,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-14,466,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-18,467,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-11-10,468,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-06,469,0,0,0,1,0,0,0,0,0,1,0,0
F,NONWHITE,2002,2002-10-21,470,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-07-05,471,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-04-16,472,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-05-06,473,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-01,474,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-12-26,475,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-23,476,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-08-26,477,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-09-10,478,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-09-15,28634,0,1,0,1,0,1,0,0,0,0,0,0
F,NONWHITE,2003,2003-12-15,480,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-07-29,481,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2003,2003-10-06,482,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-04,483,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-12-23,484,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-04,485,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-03-21,486,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-09-23,487,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-12-01,28095,0,1,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-09-08,489,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-04-28,490,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-24,491,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-12-07,492,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-07-18,28368,1,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,2003,2003-11-25,494,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-09-01,495,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-17,496,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-02-11,497,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-30,498,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-03-17,499,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-14,500,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-07-17,501,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-05-01,502,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-09-03,503,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-19,504,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-05-15,505,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-11-09,506,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-07-27,507,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,2001,2001-09-02,508,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-04-10,509,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-18,510,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-08,511,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-05-21,512,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-11-21,513,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,2002,2002-08-15,514,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-18,515,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-11-03,516,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-15,517,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-08-06,28282,0,0,1,1,1,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-12-25,519,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-12-04,520,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-11-24,521,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-03,522,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-06-16,523,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2003,2003-12-21,524,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-25,525,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-01-04,526,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-05,527,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-01-17,528,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-03-06,529,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-11-11,530,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-12-06,531,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-03-27,532,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-02-05,533,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-25,534,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-19,535,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-08-25,536,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-31,537,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-17,538,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-10-29,539,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-26,540,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-04-09,541,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-07-24,542,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-21,543,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-02-05,544,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-03,545,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-12,546,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-09-15,547,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-01-17,28672,0,1,0,0,0,1,1,0,0,0,0,0
F,NONWHITE,2002,2002-11-22,549,0,0,0,1,0,0,0,0,0,1,0,0
F,NONWHITE,2004,2004-03-29,550,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-10-18,551,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-08-13,552,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-10-19,553,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2000,2000-06-08,554,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-27,555,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-20,556,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-11-22,557,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-08-06,558,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-10-14,559,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-11,28889,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-05-02,561,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,1999,1999-03-05,562,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-09-03,563,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-23,564,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-02-23,565,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-29,566,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-16,567,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-09-10,568,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-09-19,569,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-29,570,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-10,571,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-08-12,572,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-24,573,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,2004,2004-12-11,574,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-21,575,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-09-30,576,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-10-05,577,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-08,578,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-09-19,579,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-21,580,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-05-28,581,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-01-11,582,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-06-02,583,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-09,584,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-01-09,585,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-05-14,586,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,1999,1999-10-29,587,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-03-03,588,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-04-12,28894,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-07-27,590,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-23,591,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-04-30,592,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2002,2002-04-29,593,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-02-04,594,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-06-26,595,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-18,596,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-17,597,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2000,2000-05-28,598,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-02-04,599,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2000,2000-02-09,600,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-10-20,601,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-06-27,602,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2004,2004-12-09,603,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-12-15,604,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2002,2002-04-19,28292,0,0,0,1,1,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-09-11,606,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-07-27,607,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-08-16,608,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2004,2004-05-22,609,1,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-05-05,610,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2001,2001-11-30,611,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,2003,2003-07-15,612,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,2001,2001-06-27,613,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2000,2000-11-10,614,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,2003,2003-02-23,615,1,0,0,0,0,0,0,0,0,0,0,0
